titles,artists,ids,index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Love Makes the World Go Round,Deon Jackson,0GHNwEhN2tckImwQ0eP4n6,0GHNwEhN2tckImwQ0eP4n6,0.664,0.318,5,-12.934,0,0.0486,0.716,0.0,0.096,0.617,121.39,audio_features,0GHNwEhN2tckImwQ0eP4n6,spotify:track:0GHNwEhN2tckImwQ0eP4n6,https://api.spotify.com/v1/tracks/0GHNwEhN2tckImwQ0eP4n6,https://api.spotify.com/v1/audio-analysis/0GHNwEhN2tckImwQ0eP4n6,152467,4
The Pied Piper,Crispian St. Peters,7ufnFt3fA9Ut2K0DILUZ34,7ufnFt3fA9Ut2K0DILUZ34,0.692,0.734,11,-7.089,1,0.0465,0.112,0.0,0.164,0.963,125.436,audio_features,7ufnFt3fA9Ut2K0DILUZ34,spotify:track:7ufnFt3fA9Ut2K0DILUZ34,https://api.spotify.com/v1/tracks/7ufnFt3fA9Ut2K0DILUZ34,https://api.spotify.com/v1/audio-analysis/7ufnFt3fA9Ut2K0DILUZ34,151667,4
Somewhere My Love,Ray Conniff Singers,1IYn7ytdb8byvHKS7S3Cat,1IYn7ytdb8byvHKS7S3Cat,0.477,0.259,7,-16.096,1,0.0264,0.867,0.0,0.238,0.374,88.59,audio_features,1IYn7ytdb8byvHKS7S3Cat,spotify:track:1IYn7ytdb8byvHKS7S3Cat,https://api.spotify.com/v1/tracks/1IYn7ytdb8byvHKS7S3Cat,https://api.spotify.com/v1/audio-analysis/1IYn7ytdb8byvHKS7S3Cat,148627,3
Almost Persuaded,David Houston,2Krnm3qWdy4VG5vTkT0cDn,2Krnm3qWdy4VG5vTkT0cDn,0.251,0.338,8,-11.897,1,0.0382,0.861,0.0,0.144,0.353,81.642,audio_features,2Krnm3qWdy4VG5vTkT0cDn,spotify:track:2Krnm3qWdy4VG5vTkT0cDn,https://api.spotify.com/v1/tracks/2Krnm3qWdy4VG5vTkT0cDn,https://api.spotify.com/v1/audio-analysis/2Krnm3qWdy4VG5vTkT0cDn,176360,3
If I Were a Carpenter,Bobby Darin,6zGufyo5txRnBPsGm51Zc2,6zGufyo5txRnBPsGm51Zc2,0.733,0.287,7,-14.076,1,0.0359,0.611,0.0441,0.68,0.605,116.482,audio_features,6zGufyo5txRnBPsGm51Zc2,spotify:track:6zGufyo5txRnBPsGm51Zc2,https://api.spotify.com/v1/tracks/6zGufyo5txRnBPsGm51Zc2,https://api.spotify.com/v1/audio-analysis/6zGufyo5txRnBPsGm51Zc2,204493,4
Don't Mess with Bill,The Marvelettes,6UoklSOHrajLQkD98nP7re,6UoklSOHrajLQkD98nP7re,0.675,0.522,2,-10.387,1,0.0328,0.324,0.0,0.12,0.547,116.191,audio_features,6UoklSOHrajLQkD98nP7re,spotify:track:6UoklSOHrajLQkD98nP7re,https://api.spotify.com/v1/tracks/6UoklSOHrajLQkD98nP7re,https://api.spotify.com/v1/audio-analysis/6UoklSOHrajLQkD98nP7re,169533,4
"Cherry, Cherry",Neil Diamond,2SS3WeSe24ZqTlTSK4KzQZ,2SS3WeSe24ZqTlTSK4KzQZ,0.56,0.827,8,-4.157,1,0.0306,0.0271,0.00285,0.0551,0.904,84.383,audio_features,2SS3WeSe24ZqTlTSK4KzQZ,spotify:track:2SS3WeSe24ZqTlTSK4KzQZ,https://api.spotify.com/v1/tracks/2SS3WeSe24ZqTlTSK4KzQZ,https://api.spotify.com/v1/audio-analysis/2SS3WeSe24ZqTlTSK4KzQZ,163907,4
Message to Michael,Dionne Warwick,4g94t2vgwZ5Dk8hvnbx2pg,4g94t2vgwZ5Dk8hvnbx2pg,0.604,0.254,1,-15.298,1,0.0469,0.835,1.04e-06,0.796,0.633,90.609,audio_features,4g94t2vgwZ5Dk8hvnbx2pg,spotify:track:4g94t2vgwZ5Dk8hvnbx2pg,https://api.spotify.com/v1/tracks/4g94t2vgwZ5Dk8hvnbx2pg,https://api.spotify.com/v1/audio-analysis/4g94t2vgwZ5Dk8hvnbx2pg,188880,4
Love Is a Hurtin' Thing,Lou Rawls,6vR08FrdLqK0hiC2Y75s4O,6vR08FrdLqK0hiC2Y75s4O,0.409,0.433,3,-10.693,1,0.0309,0.468,1.53e-05,0.0863,0.74,182.452,audio_features,6vR08FrdLqK0hiC2Y75s4O,spotify:track:6vR08FrdLqK0hiC2Y75s4O,https://api.spotify.com/v1/tracks/6vR08FrdLqK0hiC2Y75s4O,https://api.spotify.com/v1/audio-analysis/6vR08FrdLqK0hiC2Y75s4O,134427,4
Gloria,The Shadows of Knight,5WNcnqDpO5asMaDIthIcu1,5WNcnqDpO5asMaDIthIcu1,0.681,0.519,9,-10.549,1,0.0317,0.0535,0.000729,0.138,0.73,120.221,audio_features,5WNcnqDpO5asMaDIthIcu1,spotify:track:5WNcnqDpO5asMaDIthIcu1,https://api.spotify.com/v1/tracks/5WNcnqDpO5asMaDIthIcu1,https://api.spotify.com/v1/audio-analysis/5WNcnqDpO5asMaDIthIcu1,157333,4
My World Is Empty Without You,The Supremes,1kFCFfR5q4VO02KtYguXgh,1kFCFfR5q4VO02KtYguXgh,0.466,0.676,6,-9.378,0,0.112,0.248,3.22e-06,0.103,0.845,88.688,audio_features,1kFCFfR5q4VO02KtYguXgh,spotify:track:1kFCFfR5q4VO02KtYguXgh,https://api.spotify.com/v1/tracks/1kFCFfR5q4VO02KtYguXgh,https://api.spotify.com/v1/audio-analysis/1kFCFfR5q4VO02KtYguXgh,154427,4
Barbara Ann,The Beach Boys,2KOt2JrCB720UxIbyzweQo,2KOt2JrCB720UxIbyzweQo,0.581,0.669,6,-3.659,1,0.0385,0.19,0.0,0.243,0.926,78.073,audio_features,2KOt2JrCB720UxIbyzweQo,spotify:track:2KOt2JrCB720UxIbyzweQo,https://api.spotify.com/v1/tracks/2KOt2JrCB720UxIbyzweQo,https://api.spotify.com/v1/audio-analysis/2KOt2JrCB720UxIbyzweQo,133893,4
Rainy Day Women #12 & 35,Bob Dylan,7BkAlVpGwXXl3sYNn5OoJ7,7BkAlVpGwXXl3sYNn5OoJ7,0.556,0.592,5,-7.378,1,0.0337,0.458,0.0,0.0637,0.587,94.887,audio_features,7BkAlVpGwXXl3sYNn5OoJ7,spotify:track:7BkAlVpGwXXl3sYNn5OoJ7,https://api.spotify.com/v1/tracks/7BkAlVpGwXXl3sYNn5OoJ7,https://api.spotify.com/v1/audio-analysis/7BkAlVpGwXXl3sYNn5OoJ7,274067,4
Guantanamera,The Sandpipers,6Z6bFqqxhHS53Z5SqT0exe,6Z6bFqqxhHS53Z5SqT0exe,0.322,0.275,7,-14.655,1,0.0367,0.812,0.00162,0.0986,0.665,206.682,audio_features,6Z6bFqqxhHS53Z5SqT0exe,spotify:track:6Z6bFqqxhHS53Z5SqT0exe,https://api.spotify.com/v1/tracks/6Z6bFqqxhHS53Z5SqT0exe,https://api.spotify.com/v1/audio-analysis/6Z6bFqqxhHS53Z5SqT0exe,193720,4
I'm Your Puppet,James & Bobby Purify,5z71EfouOWMI4HHZHEjnkr,5z71EfouOWMI4HHZHEjnkr,0.652,0.47,10,-11.731,1,0.032,0.0444,0.0143,0.583,0.735,94.526,audio_features,5z71EfouOWMI4HHZHEjnkr,spotify:track:5z71EfouOWMI4HHZHEjnkr,https://api.spotify.com/v1/tracks/5z71EfouOWMI4HHZHEjnkr,https://api.spotify.com/v1/audio-analysis/5z71EfouOWMI4HHZHEjnkr,178987,4
Land of 1000 Dances,Wilson Pickett,76ICmoJ4PcoMWoooaTxnQs,76ICmoJ4PcoMWoooaTxnQs,0.618,0.588,2,-11.624,1,0.0735,0.0128,0.0266,0.351,0.768,86.903,audio_features,76ICmoJ4PcoMWoooaTxnQs,spotify:track:76ICmoJ4PcoMWoooaTxnQs,https://api.spotify.com/v1/tracks/76ICmoJ4PcoMWoooaTxnQs,https://api.spotify.com/v1/audio-analysis/76ICmoJ4PcoMWoooaTxnQs,146973,4
Oh How Happy,The Shades of Blue,4VSg5K1hnbmIg4PwRdY6wV,4VSg5K1hnbmIg4PwRdY6wV,0.262,0.482,2,-6.863,0,0.0302,0.554,0.0161,0.244,0.0878,137.918,audio_features,4VSg5K1hnbmIg4PwRdY6wV,spotify:track:4VSg5K1hnbmIg4PwRdY6wV,https://api.spotify.com/v1/tracks/4VSg5K1hnbmIg4PwRdY6wV,https://api.spotify.com/v1/audio-analysis/4VSg5K1hnbmIg4PwRdY6wV,342093,3
Woman,Peter and Gordon,7zd7QV2lCDGGmwOxMiULVY,7zd7QV2lCDGGmwOxMiULVY,0.392,0.552,11,-9.217,1,0.0335,0.0621,0.00467,0.0818,0.53,108.621,audio_features,7zd7QV2lCDGGmwOxMiULVY,spotify:track:7zd7QV2lCDGGmwOxMiULVY,https://api.spotify.com/v1/tracks/7zd7QV2lCDGGmwOxMiULVY,https://api.spotify.com/v1/audio-analysis/7zd7QV2lCDGGmwOxMiULVY,147827,4
You Baby,The Turtles,5AhnV2wQ9d2XJNKEXRWnaw,5AhnV2wQ9d2XJNKEXRWnaw,0.493,0.604,11,-8.449,1,0.0459,0.139,1.5e-06,0.14,0.869,136.443,audio_features,5AhnV2wQ9d2XJNKEXRWnaw,spotify:track:5AhnV2wQ9d2XJNKEXRWnaw,https://api.spotify.com/v1/tracks/5AhnV2wQ9d2XJNKEXRWnaw,https://api.spotify.com/v1/audio-analysis/5AhnV2wQ9d2XJNKEXRWnaw,138000,4
Sweet Talkin' Guy,The Chiffons,5GLr9bkV2czl8o7zJoWXca,5GLr9bkV2czl8o7zJoWXca,0.539,0.66,11,-4.834,0,0.0319,0.461,0.00189,0.0564,0.735,148.268,audio_features,5GLr9bkV2czl8o7zJoWXca,spotify:track:5GLr9bkV2czl8o7zJoWXca,https://api.spotify.com/v1/tracks/5GLr9bkV2czl8o7zJoWXca,https://api.spotify.com/v1/audio-analysis/5GLr9bkV2czl8o7zJoWXca,146133,4
Five O'Clock World,The Vogues,4lg6bxu4GlsfFDWit7V4jM,4lg6bxu4GlsfFDWit7V4jM,0.497,0.768,9,-6.498,1,0.0361,0.588,0.0,0.151,0.874,126.763,audio_features,4lg6bxu4GlsfFDWit7V4jM,spotify:track:4lg6bxu4GlsfFDWit7V4jM,https://api.spotify.com/v1/tracks/4lg6bxu4GlsfFDWit7V4jM,https://api.spotify.com/v1/audio-analysis/4lg6bxu4GlsfFDWit7V4jM,137613,4
Black Is Black,Los Bravos,6lazLV13sV8VNGJTjL4Zeu,6lazLV13sV8VNGJTjL4Zeu,0.575,0.843,2,-5.931,1,0.0584,0.239,5.16e-06,0.0764,0.858,128.169,audio_features,6lazLV13sV8VNGJTjL4Zeu,spotify:track:6lazLV13sV8VNGJTjL4Zeu,https://api.spotify.com/v1/tracks/6lazLV13sV8VNGJTjL4Zeu,https://api.spotify.com/v1/audio-analysis/6lazLV13sV8VNGJTjL4Zeu,176600,4
Nowhere Man,The Beatles,5SUlhldQJtOhUr2GzH5RI7,5SUlhldQJtOhUr2GzH5RI7,0.534,0.624,4,-9.589,1,0.0462,0.00797,0.0,0.128,0.687,121.402,audio_features,5SUlhldQJtOhUr2GzH5RI7,spotify:track:5SUlhldQJtOhUr2GzH5RI7,https://api.spotify.com/v1/tracks/5SUlhldQJtOhUr2GzH5RI7,https://api.spotify.com/v1/audio-analysis/5SUlhldQJtOhUr2GzH5RI7,163693,4
Dandy,Herman's Hermits,6PaoF0aLOd9XVaD4NUS1Ta,6PaoF0aLOd9XVaD4NUS1Ta,0.586,0.609,2,-8.558,1,0.0287,0.0177,0.0,0.123,0.556,92.043,audio_features,6PaoF0aLOd9XVaD4NUS1Ta,spotify:track:6PaoF0aLOd9XVaD4NUS1Ta,https://api.spotify.com/v1/tracks/6PaoF0aLOd9XVaD4NUS1Ta,https://api.spotify.com/v1/audio-analysis/6PaoF0aLOd9XVaD4NUS1Ta,122227,4
Baby Scratch My Back,Slim Harpo,4BbLz6pVP5oXl2plR7HLMZ,4BbLz6pVP5oXl2plR7HLMZ,0.802,0.455,5,-11.673,1,0.0537,0.803,0.585,0.0607,0.932,122.853,audio_features,4BbLz6pVP5oXl2plR7HLMZ,spotify:track:4BbLz6pVP5oXl2plR7HLMZ,https://api.spotify.com/v1/tracks/4BbLz6pVP5oXl2plR7HLMZ,https://api.spotify.com/v1/audio-analysis/4BbLz6pVP5oXl2plR7HLMZ,173600,4
She's Just My Style,Gary Lewis & The Playboys,6qBnFI2eznBHyHjg9kBT4K,6qBnFI2eznBHyHjg9kBT4K,0.517,0.685,9,-8.666,1,0.027,0.411,0.0,0.0728,0.945,74.119,audio_features,6qBnFI2eznBHyHjg9kBT4K,spotify:track:6qBnFI2eznBHyHjg9kBT4K,https://api.spotify.com/v1/tracks/6qBnFI2eznBHyHjg9kBT4K,https://api.spotify.com/v1/audio-analysis/6qBnFI2eznBHyHjg9kBT4K,195280,4
The More I See You,Chris Montez,2FqVUZc8DSxibYFtTiOI26,2FqVUZc8DSxibYFtTiOI26,0.716,0.412,3,-12.064,1,0.0354,0.869,0.0,0.0624,0.51,124.251,audio_features,2FqVUZc8DSxibYFtTiOI26,spotify:track:2FqVUZc8DSxibYFtTiOI26,https://api.spotify.com/v1/tracks/2FqVUZc8DSxibYFtTiOI26,https://api.spotify.com/v1/audio-analysis/2FqVUZc8DSxibYFtTiOI26,163920,4
I Fought the Law,Bobby Fuller Four,6Um3XCAxl9YfFmAnGl93xc,6Um3XCAxl9YfFmAnGl93xc,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,audio_features,6Um3XCAxl9YfFmAnGl93xc,spotify:track:6Um3XCAxl9YfFmAnGl93xc,https://api.spotify.com/v1/tracks/6Um3XCAxl9YfFmAnGl93xc,https://api.spotify.com/v1/audio-analysis/6Um3XCAxl9YfFmAnGl93xc,138360,4
Yellow Submarine,The Beatles,1tdltVUBkiBCW1C3yB4zyD,1tdltVUBkiBCW1C3yB4zyD,0.616,0.636,1,-7.055,1,0.0325,0.208,0.0,0.517,0.654,110.618,audio_features,1tdltVUBkiBCW1C3yB4zyD,spotify:track:1tdltVUBkiBCW1C3yB4zyD,https://api.spotify.com/v1/tracks/1tdltVUBkiBCW1C3yB4zyD,https://api.spotify.com/v1/audio-analysis/1tdltVUBkiBCW1C3yB4zyD,159160,4
Hungry,Paul Revere & the Raiders,4z4Yncn9OTayQdaln0tvXF,4z4Yncn9OTayQdaln0tvXF,0.542,0.805,10,-4.906,1,0.0414,0.101,0.0,0.291,0.597,131.149,audio_features,4z4Yncn9OTayQdaln0tvXF,spotify:track:4z4Yncn9OTayQdaln0tvXF,https://api.spotify.com/v1/tracks/4z4Yncn9OTayQdaln0tvXF,https://api.spotify.com/v1/audio-analysis/4z4Yncn9OTayQdaln0tvXF,178867,4
Zorba the Greek,Herb Alpert and the Tijuana Brass,5XAcKqknLkmAsnbDeJJxeN,5XAcKqknLkmAsnbDeJJxeN,0.532,0.641,5,-12.702,1,0.323,0.155,0.264,0.0584,0.191,82.105,audio_features,5XAcKqknLkmAsnbDeJJxeN,spotify:track:5XAcKqknLkmAsnbDeJJxeN,https://api.spotify.com/v1/tracks/5XAcKqknLkmAsnbDeJJxeN,https://api.spotify.com/v1/audio-analysis/5XAcKqknLkmAsnbDeJJxeN,264853,4
Shapes of Things,The Yardbirds,4OjqrdD3QILzxkGwNoMk0c,4OjqrdD3QILzxkGwNoMk0c,0.432,0.823,0,-9.216,1,0.116,0.249,0.00572,0.0953,0.381,132.21,audio_features,4OjqrdD3QILzxkGwNoMk0c,spotify:track:4OjqrdD3QILzxkGwNoMk0c,https://api.spotify.com/v1/tracks/4OjqrdD3QILzxkGwNoMk0c,https://api.spotify.com/v1/audio-analysis/4OjqrdD3QILzxkGwNoMk0c,145960,4
Along Comes Mary,The Association,3Zje70mXjYyMuzge8j24L9,3Zje70mXjYyMuzge8j24L9,0.584,0.62,7,-7.681,1,0.0513,0.0883,1.73e-06,0.187,0.857,143.561,audio_features,3Zje70mXjYyMuzge8j24L9,spotify:track:3Zje70mXjYyMuzge8j24L9,https://api.spotify.com/v1/tracks/3Zje70mXjYyMuzge8j24L9,https://api.spotify.com/v1/audio-analysis/3Zje70mXjYyMuzge8j24L9,171000,4
"634-5789 (Soulsville, U.S.A.)",Wilson Pickett,2gGPw8qbUilOhiSQRSvZG9,2gGPw8qbUilOhiSQRSvZG9,0.665,0.454,2,-7.683,1,0.035,0.257,0.0,0.402,0.839,102.685,audio_features,2gGPw8qbUilOhiSQRSvZG9,spotify:track:2gGPw8qbUilOhiSQRSvZG9,https://api.spotify.com/v1/tracks/2gGPw8qbUilOhiSQRSvZG9,https://api.spotify.com/v1/audio-analysis/2gGPw8qbUilOhiSQRSvZG9,177520,4
"('Devil with a Blue Dress On', 'Mitch Ryder & the Detroit Wheels')","('Good Golly Miss Molly', 'Mitch Ryder & the Detroit Wheels')",4d6FHaOlHLo4sGpMXaexho,4d6FHaOlHLo4sGpMXaexho,0.544,0.84,0,-10.409,1,0.0627,0.25,0.0,0.167,0.743,79.264,audio_features,4d6FHaOlHLo4sGpMXaexho,spotify:track:4d6FHaOlHLo4sGpMXaexho,https://api.spotify.com/v1/tracks/4d6FHaOlHLo4sGpMXaexho,https://api.spotify.com/v1/audio-analysis/4d6FHaOlHLo4sGpMXaexho,212000,4
Wouldn't It Be Nice,The Beach Boys,4gySZmwNJcFvVUR0SaELUK,4gySZmwNJcFvVUR0SaELUK,0.352,0.597,9,-6.603,0,0.0361,0.522,4.66e-06,0.142,0.316,125.014,audio_features,4gySZmwNJcFvVUR0SaELUK,spotify:track:4gySZmwNJcFvVUR0SaELUK,https://api.spotify.com/v1/tracks/4gySZmwNJcFvVUR0SaELUK,https://api.spotify.com/v1/audio-analysis/4gySZmwNJcFvVUR0SaELUK,193400,4
This Old Heart of Mine,The Isley Brothers,5c33j1xFVOL4G24zxYhssB,5c33j1xFVOL4G24zxYhssB,0.632,0.59,5,-10.206,1,0.0305,0.346,0.0,0.24,0.953,130.287,audio_features,5c33j1xFVOL4G24zxYhssB,spotify:track:5c33j1xFVOL4G24zxYhssB,https://api.spotify.com/v1/tracks/5c33j1xFVOL4G24zxYhssB,https://api.spotify.com/v1/audio-analysis/5c33j1xFVOL4G24zxYhssB,172733,4
Green Grass,Gary Lewis & The Playboys,74coCfBHqY0ralpA8MUR4s,74coCfBHqY0ralpA8MUR4s,0.533,0.615,0,-11.401,1,0.0317,0.327,0.000592,0.218,0.904,172.845,audio_features,74coCfBHqY0ralpA8MUR4s,spotify:track:74coCfBHqY0ralpA8MUR4s,https://api.spotify.com/v1/tracks/74coCfBHqY0ralpA8MUR4s,https://api.spotify.com/v1/audio-analysis/74coCfBHqY0ralpA8MUR4s,135160,4
A Well Respected Man,The Kinks,5e3isD5st7PGYzSJuoRSIV,5e3isD5st7PGYzSJuoRSIV,0.53,0.873,4,-5.105,0,0.118,0.297,0.0,0.0521,0.583,162.154,audio_features,5e3isD5st7PGYzSJuoRSIV,spotify:track:5e3isD5st7PGYzSJuoRSIV,https://api.spotify.com/v1/tracks/5e3isD5st7PGYzSJuoRSIV,https://api.spotify.com/v1/audio-analysis/5e3isD5st7PGYzSJuoRSIV,161587,4
"Sugar, Sugar",The Archies,6MTd61g9zq6CB1FnJydjEb,6MTd61g9zq6CB1FnJydjEb,0.757,0.725,2,-7.259,1,0.0275,0.399,0.0,0.108,0.965,122.439,audio_features,6MTd61g9zq6CB1FnJydjEb,spotify:track:6MTd61g9zq6CB1FnJydjEb,https://api.spotify.com/v1/tracks/6MTd61g9zq6CB1FnJydjEb,https://api.spotify.com/v1/audio-analysis/6MTd61g9zq6CB1FnJydjEb,167213,4
Aquarius/Let the Sunshine In,The 5th Dimension,0HZlND4giwzgolBpaNIRGV,0HZlND4giwzgolBpaNIRGV,0.293,0.74,7,-6.098,1,0.0399,0.445,0.00152,0.0998,0.514,118.225,audio_features,0HZlND4giwzgolBpaNIRGV,spotify:track:0HZlND4giwzgolBpaNIRGV,https://api.spotify.com/v1/tracks/0HZlND4giwzgolBpaNIRGV,https://api.spotify.com/v1/audio-analysis/0HZlND4giwzgolBpaNIRGV,289293,4
I Can't Get Next to You,The Temptations,6aL6pPBaTMGgM558mplSnj,6aL6pPBaTMGgM558mplSnj,0.693,0.687,5,-12.909,1,0.0973,0.575,0.0,0.398,0.699,108.854,audio_features,6aL6pPBaTMGgM558mplSnj,spotify:track:6aL6pPBaTMGgM558mplSnj,https://api.spotify.com/v1/tracks/6aL6pPBaTMGgM558mplSnj,https://api.spotify.com/v1/audio-analysis/6aL6pPBaTMGgM558mplSnj,174933,4
Honky Tonk Women,The Rolling Stones,3fnPv1LRMxENr63afVhaz1,3fnPv1LRMxENr63afVhaz1,0.56,0.721,7,-6.669,1,0.0629,0.225,0.0339,0.0453,0.966,119.285,audio_features,3fnPv1LRMxENr63afVhaz1,spotify:track:3fnPv1LRMxENr63afVhaz1,https://api.spotify.com/v1/tracks/3fnPv1LRMxENr63afVhaz1,https://api.spotify.com/v1/audio-analysis/3fnPv1LRMxENr63afVhaz1,182707,4
Everyday People,Sly and the Family Stone,4ZVZBc5xvMyV3WzWktn8i7,4ZVZBc5xvMyV3WzWktn8i7,0.807,0.497,7,-10.656,1,0.0297,0.307,0.0327,0.043,0.765,114.524,audio_features,4ZVZBc5xvMyV3WzWktn8i7,spotify:track:4ZVZBc5xvMyV3WzWktn8i7,https://api.spotify.com/v1/tracks/4ZVZBc5xvMyV3WzWktn8i7,https://api.spotify.com/v1/audio-analysis/4ZVZBc5xvMyV3WzWktn8i7,141507,4
Dizzy,Tommy Roe,5LvIl1VHaqtCJJXwrB8QR9,5LvIl1VHaqtCJJXwrB8QR9,0.736,0.595,6,-5.847,1,0.0354,0.000512,0.0118,0.144,0.72,102.007,audio_features,5LvIl1VHaqtCJJXwrB8QR9,spotify:track:5LvIl1VHaqtCJJXwrB8QR9,https://api.spotify.com/v1/tracks/5LvIl1VHaqtCJJXwrB8QR9,https://api.spotify.com/v1/audio-analysis/5LvIl1VHaqtCJJXwrB8QR9,177480,4
Hot Fun in the Summertime,Sly and the Family Stone,4t6NQkpUmvpvLDCkl3XuwA,4t6NQkpUmvpvLDCkl3XuwA,0.656,0.65,0,-11.643,1,0.0574,0.634,0.0147,0.161,0.931,146.268,audio_features,4t6NQkpUmvpvLDCkl3XuwA,spotify:track:4t6NQkpUmvpvLDCkl3XuwA,https://api.spotify.com/v1/tracks/4t6NQkpUmvpvLDCkl3XuwA,https://api.spotify.com/v1/audio-analysis/4t6NQkpUmvpvLDCkl3XuwA,157040,3
I'll Never Fall in Love Again,Tom Jones,3TlIt0ReIxPsVZcOEivT5U,3TlIt0ReIxPsVZcOEivT5U,0.476,0.722,0,-10.017,1,0.0646,0.598,0.0,0.184,0.909,92.966,audio_features,3TlIt0ReIxPsVZcOEivT5U,spotify:track:3TlIt0ReIxPsVZcOEivT5U,https://api.spotify.com/v1/tracks/3TlIt0ReIxPsVZcOEivT5U,https://api.spotify.com/v1/audio-analysis/3TlIt0ReIxPsVZcOEivT5U,119800,4
Build Me Up Buttercup,The Foundations,4eGlvsFXmFqdJrVXe9FbgD,4eGlvsFXmFqdJrVXe9FbgD,0.564,0.555,0,-9.07,1,0.0293,0.242,0.0,0.244,0.882,67.082,audio_features,4eGlvsFXmFqdJrVXe9FbgD,spotify:track:4eGlvsFXmFqdJrVXe9FbgD,https://api.spotify.com/v1/tracks/4eGlvsFXmFqdJrVXe9FbgD,https://api.spotify.com/v1/audio-analysis/4eGlvsFXmFqdJrVXe9FbgD,177520,4
Crimson and Clover,Tommy James and the Shondells,1qTfHUVPsZTnrmvwQrAQdW,1qTfHUVPsZTnrmvwQrAQdW,0.405,0.592,11,-12.309,1,0.0698,0.262,0.021,0.166,0.659,82.736,audio_features,1qTfHUVPsZTnrmvwQrAQdW,spotify:track:1qTfHUVPsZTnrmvwQrAQdW,https://api.spotify.com/v1/tracks/1qTfHUVPsZTnrmvwQrAQdW,https://api.spotify.com/v1/audio-analysis/1qTfHUVPsZTnrmvwQrAQdW,208667,4
One,Three Dog Night,4ME2YQNThxEW63fxojzHvN,4ME2YQNThxEW63fxojzHvN,0.55,0.409,5,-12.702,0,0.0321,0.312,0.0,0.096,0.405,61.226,audio_features,4ME2YQNThxEW63fxojzHvN,spotify:track:4ME2YQNThxEW63fxojzHvN,https://api.spotify.com/v1/tracks/4ME2YQNThxEW63fxojzHvN,https://api.spotify.com/v1/audio-analysis/4ME2YQNThxEW63fxojzHvN,185827,4
Crystal Blue Persuasion,Tommy James and the Shondells,0aD8W0ChzDgEKpB1zsJ8zv,0aD8W0ChzDgEKpB1zsJ8zv,0.621,0.341,9,-11.447,1,0.049,0.102,7.78e-05,0.0652,0.578,98.554,audio_features,0aD8W0ChzDgEKpB1zsJ8zv,spotify:track:0aD8W0ChzDgEKpB1zsJ8zv,https://api.spotify.com/v1/tracks/0aD8W0ChzDgEKpB1zsJ8zv,https://api.spotify.com/v1/audio-analysis/0aD8W0ChzDgEKpB1zsJ8zv,242320,4
Hair,The Cowsills,5pjlEqTAOq1snQlcSMgF14,5pjlEqTAOq1snQlcSMgF14,0.533,0.509,0,-12.442,0,0.0546,0.424,0.0,0.308,0.585,114.964,audio_features,5pjlEqTAOq1snQlcSMgF14,spotify:track:5pjlEqTAOq1snQlcSMgF14,https://api.spotify.com/v1/tracks/5pjlEqTAOq1snQlcSMgF14,https://api.spotify.com/v1/audio-analysis/5pjlEqTAOq1snQlcSMgF14,210333,4
Too Busy Thinking About My Baby,Marvin Gaye,0EQCaQzKJVCXkwSiQZUVHP,0EQCaQzKJVCXkwSiQZUVHP,0.751,0.385,6,-11.716,1,0.0349,0.115,0.0,0.069,0.862,117.748,audio_features,0EQCaQzKJVCXkwSiQZUVHP,spotify:track:0EQCaQzKJVCXkwSiQZUVHP,https://api.spotify.com/v1/tracks/0EQCaQzKJVCXkwSiQZUVHP,https://api.spotify.com/v1/audio-analysis/0EQCaQzKJVCXkwSiQZUVHP,176133,4
Love Theme from Romeo and Juliet,Henry Mancini,0oFkaYVT0tVb9v5sOaMvJv,0oFkaYVT0tVb9v5sOaMvJv,0.35,0.186,9,-12.033,0,0.0314,0.985,0.79,0.116,0.155,75.043,audio_features,0oFkaYVT0tVb9v5sOaMvJv,spotify:track:0oFkaYVT0tVb9v5sOaMvJv,https://api.spotify.com/v1/tracks/0oFkaYVT0tVb9v5sOaMvJv,https://api.spotify.com/v1/audio-analysis/0oFkaYVT0tVb9v5sOaMvJv,152320,4
Get Together,The Youngbloods,7CQXyFX44CXmnuq8Bi9Dyc,7CQXyFX44CXmnuq8Bi9Dyc,0.542,0.492,2,-11.927,1,0.0256,0.467,0.00105,0.0863,0.58,103.064,audio_features,7CQXyFX44CXmnuq8Bi9Dyc,spotify:track:7CQXyFX44CXmnuq8Bi9Dyc,https://api.spotify.com/v1/tracks/7CQXyFX44CXmnuq8Bi9Dyc,https://api.spotify.com/v1/audio-analysis/7CQXyFX44CXmnuq8Bi9Dyc,279280,4
Grazing in the Grass,The Friends of Distinction,755QPhAgO1YSmbs8a9M9b9,755QPhAgO1YSmbs8a9M9b9,0.595,0.857,1,-6.89,0,0.163,0.498,0.0,0.355,0.74,127.629,audio_features,755QPhAgO1YSmbs8a9M9b9,spotify:track:755QPhAgO1YSmbs8a9M9b9,https://api.spotify.com/v1/tracks/755QPhAgO1YSmbs8a9M9b9,https://api.spotify.com/v1/audio-analysis/755QPhAgO1YSmbs8a9M9b9,174080,4
